midi_file_path,artist_name,song_title,sentiment,keywords,spotify_metadata,topics,prompt
archive-new\Black_Sabbath\After_Forever.mid,Black Sabbath,After Forever,-0.025277777777777777,"['friends might say', 'thought within', 'still sneer', 'pack wherever', 'late1embed could', 'guitar solo', 'ever thought', 'well worship', 'truth yes', 'people like']","{'energy': 0.679, 'acousticness': 0.000394, 'danceability': 0.386, 'instrumentalness': 0.00123, 'liveness': 0.124, 'speechiness': 0.0354, 'loudness': -13.233, 'tempo': 95.103, 'time_signature': 4, 'valence': 0.474, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 46}",love like know say wanna,"Black Sabbath's song 'After Forever' has a negative tone and includes themes like friends might say, thought within, still sneer and belongs to genres such as album rock, alternative metal with a tempo of around 95.103 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Changes.mid,Black Sabbath,Changes,0.05416666666666666,"['love went astray', 'could go back', 'tears wish', 'still hear', 'last goodbyes', 'best friend', 'feel unhappy', 'evil way', 'love', 'go']","{'energy': 0.215, 'acousticness': 0.0321, 'danceability': 0.29, 'instrumentalness': 1.66e-05, 'liveness': 0.106, 'speechiness': 0.0327, 'loudness': -12.762, 'tempo': 80.814, 'time_signature': 3, 'valence': 0.191, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 48}",go time know world night,"Black Sabbath's song 'Changes' has a positive tone and includes themes like love went astray, could go back, tears wish and belongs to genres such as album rock, alternative metal with a tempo of around 80.814 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Children_of_the_Grave.mid,Black Sabbath,Children of the Grave,0.2558712121212121,"['word today show', 'love comes flowing', 'whispered outro', 'tomorrow bring', 'still alive', 'pushed around', 'instrumental break', 'guitar solo', 'fall today', 'better place']","{'energy': 0.65, 'acousticness': 0.0802, 'danceability': 0.318, 'instrumentalness': 0.132, 'liveness': 0.0962, 'speechiness': 0.0375, 'loudness': -13.928, 'tempo': 149.994, 'time_signature': 4, 'valence': 0.368, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 60}",go time know world night,"Black Sabbath's song 'Children of the Grave' has a positive tone and includes themes like word today show, love comes flowing, whispered outro and belongs to genres such as album rock, alternative metal with a tempo of around 149.994 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Heaven_and_Hell.1.mid,Black Sabbath,Heaven and Hell.1,-0.07121212121212123,"['might also like', 'carousel spinning fast', 'instrumental break 03', 'hell oh well', 'instrumental outro', 'really white', 'nobody bleeds', 'guitar solo', 'gotta ride', 'golden halls']","{'energy': 0.887, 'acousticness': 0.00182, 'danceability': 0.447, 'instrumentalness': 0.0033, 'liveness': 0.89, 'speechiness': 0.0569, 'loudness': -6.313, 'tempo': 93.561, 'time_signature': 4, 'valence': 0.507, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 13}",love like know say wanna,"Black Sabbath's song 'Heaven and Hell.1' has a negative tone and includes themes like might also like, carousel spinning fast, instrumental break 03 and belongs to genres such as album rock, alternative metal with a tempo of around 93.561 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Heaven_and_Hell.mid,Black Sabbath,Heaven and Hell,-0.07121212121212123,"['might also like', 'carousel spinning fast', 'instrumental break 03', 'hell oh well', 'instrumental outro', 'really white', 'nobody bleeds', 'guitar solo', 'gotta ride', 'golden halls']","{'energy': 0.673, 'acousticness': 0.0239, 'danceability': 0.329, 'instrumentalness': 0.109, 'liveness': 0.138, 'speechiness': 0.0296, 'loudness': -8.465, 'tempo': 91.122, 'time_signature': 4, 'valence': 0.323, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 59}",love like know say wanna,"Black Sabbath's song 'Heaven and Hell' has a negative tone and includes themes like might also like, carousel spinning fast, instrumental break 03 and belongs to genres such as album rock, alternative metal with a tempo of around 91.122 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Iron_Man.1.mid,Black Sabbath,Iron Man.1,0.095,"['saved heavy boots', 'might also like', 'great magnetic field', 'heads nobody helps', '61embed nobody wants', 'spread fear vengeance', 'iron man lives', 'nobody wants', 'iron man', 'world planning']","{'energy': 0.887, 'acousticness': 0.000108, 'danceability': 0.307, 'instrumentalness': 0.276, 'liveness': 0.242, 'speechiness': 0.0653, 'loudness': -4.766, 'tempo': 128.845, 'time_signature': 4, 'valence': 0.209, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 10}",love like know say wanna,"Black Sabbath's song 'Iron Man.1' has a positive tone and includes themes like saved heavy boots, might also like, great magnetic field and belongs to genres such as album rock, alternative metal with a tempo of around 128.845 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Iron_Man.mid,Black Sabbath,Iron Man,0.095,"['saved heavy boots', 'might also like', 'great magnetic field', 'heads nobody helps', '61embed nobody wants', 'spread fear vengeance', 'iron man lives', 'nobody wants', 'iron man', 'world planning']","{'energy': 0.792, 'acousticness': 0.00351, 'danceability': 0.336, 'instrumentalness': 0.00175, 'liveness': 0.0437, 'speechiness': 0.084, 'loudness': -10.875, 'tempo': 155.587, 'time_signature': 4, 'valence': 0.427, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 67}",love like know say wanna,"Black Sabbath's song 'Iron Man' has a positive tone and includes themes like saved heavy boots, might also like, great magnetic field and belongs to genres such as album rock, alternative metal with a tempo of around 155.587 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Laguna_Sunrise.mid,Black Sabbath,Laguna Sunrise,0.0,[],"{'energy': 0.179, 'acousticness': 0.508, 'danceability': 0.332, 'instrumentalness': 0.173, 'liveness': 0.105, 'speechiness': 0.0315, 'loudness': -16.886, 'tempo': 81.677, 'time_signature': 4, 'valence': 0.258, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 37}",love like know say wanna,"Black Sabbath's song 'Laguna Sunrise' has a neutral tone and belongs to genres such as album rock, alternative metal with a tempo of around 81.677 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\N.I.B..mid,Black Sabbath,N.I.B.,0.40384615384615385,"['seal oh yeah follow', 'oh yeah follow', 'time oh yeah', 'time oh yeah', 'might also like', 'every hour look', 'every hour look', 'true please believe', 'love grows stronger', 'love grows stronger']","{'energy': 0.556, 'acousticness': 0.0838, 'danceability': 0.476, 'instrumentalness': 1.59e-05, 'liveness': 0.125, 'speechiness': 0.0646, 'loudness': -10.586, 'tempo': 103.122, 'time_signature': 4, 'valence': 0.43, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 58}",love like know say wanna,"Black Sabbath's song 'N.I.B.' has a positive tone and includes themes like seal oh yeah follow, oh yeah follow, time oh yeah and belongs to genres such as album rock, alternative metal with a tempo of around 103.122 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Neon_Knights.1.mid,Black Sabbath,Neon Knights.1,0.4574675324675325,"['bending light phantom figures free forever', 'bell bloodied angels fast descending moving', 'good things never last nothing', 'might also like', 'street ride', 'street ride', 'spell blessed', 'shining ever', 'save us', 'save us']","{'energy': 0.972, 'acousticness': 1.32e-05, 'danceability': 0.317, 'instrumentalness': 0.0869, 'liveness': 0.959, 'speechiness': 0.0861, 'loudness': -4.685, 'tempo': 100.503, 'time_signature': 4, 'valence': 0.183, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 15}",go time know world night,"Black Sabbath's song 'Neon Knights.1' has a positive tone and includes themes like bending light phantom figures free forever, bell bloodied angels fast descending moving, good things never last nothing and belongs to genres such as album rock, alternative metal with a tempo of around 100.503 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Neon_Knights.mid,Black Sabbath,Neon Knights,0.4574675324675325,"['bending light phantom figures free forever', 'bell bloodied angels fast descending moving', 'good things never last nothing', 'might also like', 'street ride', 'street ride', 'spell blessed', 'shining ever', 'save us', 'save us']","{'energy': 0.942, 'acousticness': 0.00123, 'danceability': 0.2, 'instrumentalness': 0.00012, 'liveness': 0.308, 'speechiness': 0.0438, 'loudness': -6.482, 'tempo': 192.424, 'time_signature': 4, 'valence': 0.624, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 42}",go time know world night,"Black Sabbath's song 'Neon Knights' has a positive tone and includes themes like bending light phantom figures free forever, bell bloodied angels fast descending moving, good things never last nothing and belongs to genres such as album rock, alternative metal with a tempo of around 192.424 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Paranoid.2.mid,Black Sabbath,Paranoid.2,0.15555555555555556,"['make true happiness', 'mind people think', 'cry happiness', 'words telling', 'satisfy think', 'oh yeah', 'nothing seems', 'need someone', 'guitar solo', 'day long']","{'energy': 0.658, 'acousticness': 4.52e-05, 'danceability': 0.412, 'instrumentalness': 0.000774, 'liveness': 0.176, 'speechiness': 0.0708, 'loudness': -12.051, 'tempo': 163.071, 'time_signature': 4, 'valence': 0.454, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 76}",love like know say wanna,"Black Sabbath's song 'Paranoid.2' has a positive tone and includes themes like make true happiness, mind people think, cry happiness and belongs to genres such as album rock, alternative metal with a tempo of around 163.071 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Paranoid.4.mid,Black Sabbath,Paranoid.4,0.15555555555555556,"['make true happiness', 'mind people think', 'cry happiness', 'words telling', 'satisfy think', 'oh yeah', 'nothing seems', 'need someone', 'guitar solo', 'day long']","{'energy': 0.973, 'acousticness': 0.00132, 'danceability': 0.365, 'instrumentalness': 0.232, 'liveness': 0.787, 'speechiness': 0.117, 'loudness': -6.936, 'tempo': 92.379, 'time_signature': 4, 'valence': 0.196, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 6}",love like know say wanna,"Black Sabbath's song 'Paranoid.4' has a positive tone and includes themes like make true happiness, mind people think, cry happiness and belongs to genres such as album rock, alternative metal with a tempo of around 92.379 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Paranoid.mid,Black Sabbath,Paranoid,0.15555555555555556,"['make true happiness', 'mind people think', 'cry happiness', 'words telling', 'satisfy think', 'oh yeah', 'nothing seems', 'need someone', 'guitar solo', 'day long']","{'energy': 0.658, 'acousticness': 4.52e-05, 'danceability': 0.412, 'instrumentalness': 0.000774, 'liveness': 0.176, 'speechiness': 0.0708, 'loudness': -12.051, 'tempo': 163.071, 'time_signature': 4, 'valence': 0.454, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 76}",love like know say wanna,"Black Sabbath's song 'Paranoid' has a positive tone and includes themes like make true happiness, mind people think, cry happiness and belongs to genres such as album rock, alternative metal with a tempo of around 163.071 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Planet_Caravan.mid,Black Sabbath,Planet Caravan,0.13531746031746034,"['endless skies stars shine like eyes', 'silver starlight breaks dawn', 'silver dreams pours', 'might also like21embed', 'great god mars', 'black night sighs', 'trees bathed', 'sapphire haze', 'purple blaze', 'orbit always']","{'energy': 0.0595, 'acousticness': 0.941, 'danceability': 0.368, 'instrumentalness': 0.889, 'liveness': 0.0827, 'speechiness': 0.036, 'loudness': -28.603, 'tempo': 90.127, 'time_signature': 4, 'valence': 0.338, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 55}",go time know world night,"Black Sabbath's song 'Planet Caravan' has a positive tone and includes themes like endless skies stars shine like eyes, silver starlight breaks dawn, silver dreams pours and belongs to genres such as album rock, alternative metal with a tempo of around 90.127 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Sabbath_Bloody_Sabbath.2.mid,Black Sabbath,Sabbath Bloody Sabbath.2,0.23737244897959187,"['yeah everything around', 'sabbath bloody sabbath', 'might also like', 'doom could take', 'seen right', 'instrumental break', 'hell burnt', 'heaven turns', 'god knows', 'ever let']","{'energy': 0.625, 'acousticness': 0.369, 'danceability': 0.359, 'instrumentalness': 7.7e-05, 'liveness': 0.0674, 'speechiness': 0.0351, 'loudness': -9.643, 'tempo': 137.764, 'time_signature': 4, 'valence': 0.524, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 54}",love like know say wanna,"Black Sabbath's song 'Sabbath Bloody Sabbath.2' has a positive tone and includes themes like yeah everything around, sabbath bloody sabbath, might also like and belongs to genres such as album rock, alternative metal with a tempo of around 137.764 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Sabbath_Bloody_Sabbath.mid,Black Sabbath,Sabbath Bloody Sabbath,0.23737244897959187,"['yeah everything around', 'sabbath bloody sabbath', 'might also like', 'doom could take', 'seen right', 'instrumental break', 'hell burnt', 'heaven turns', 'god knows', 'ever let']","{'energy': 0.625, 'acousticness': 0.369, 'danceability': 0.359, 'instrumentalness': 7.7e-05, 'liveness': 0.0674, 'speechiness': 0.0351, 'loudness': -9.643, 'tempo': 137.764, 'time_signature': 4, 'valence': 0.524, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 54}",love like know say wanna,"Black Sabbath's song 'Sabbath Bloody Sabbath' has a positive tone and includes themes like yeah everything around, sabbath bloody sabbath, might also like and belongs to genres such as album rock, alternative metal with a tempo of around 137.764 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\Supernaut.2.mid,Black Sabbath,Supernaut.2,0.32,"['behindyou might also like5embed', 'instrumental break 01', 'turned every bend', 'every mountain', 'thousand years', 'ran away', 'never bothered', 'gonna climb', 'golden rainbow', 'wanna touch']","{'energy': 0.817, 'acousticness': 0.000272, 'danceability': 0.381, 'instrumentalness': 0.0017, 'liveness': 0.0522, 'speechiness': 0.064, 'loudness': -10.454, 'tempo': 120.748, 'time_signature': 4, 'valence': 0.645, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 47}",go time know world night,"Black Sabbath's song 'Supernaut.2' has a positive tone and includes themes like behindyou might also like5embed, instrumental break 01, turned every bend and belongs to genres such as album rock, alternative metal with a tempo of around 120.748 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Supernaut.mid,Black Sabbath,Supernaut,0.32,"['behindyou might also like5embed', 'instrumental break 01', 'turned every bend', 'every mountain', 'thousand years', 'ran away', 'never bothered', 'gonna climb', 'golden rainbow', 'wanna touch']","{'energy': 0.817, 'acousticness': 0.000272, 'danceability': 0.381, 'instrumentalness': 0.0017, 'liveness': 0.0522, 'speechiness': 0.064, 'loudness': -10.454, 'tempo': 120.748, 'time_signature': 4, 'valence': 0.645, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 47}",go time know world night,"Black Sabbath's song 'Supernaut' has a positive tone and includes themes like behindyou might also like5embed, instrumental break 01, turned every bend and belongs to genres such as album rock, alternative metal with a tempo of around 120.748 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Sweet_Leaf.mid,Black Sabbath,Sweet Leaf,0.3139029180695847,"['might also like', 'sweet leaf though', 'sweet leaf oh', 'sweet leaf oh', 'sweet leaf', 'straight people', 'new belief', 'first met', 'kind oh', 'hear oh']","{'energy': 0.6, 'acousticness': 0.00183, 'danceability': 0.362, 'instrumentalness': 0.0426, 'liveness': 0.0814, 'speechiness': 0.0463, 'loudness': -12.285, 'tempo': 148.462, 'time_signature': 4, 'valence': 0.658, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 60}",get got call face back,"Black Sabbath's song 'Sweet Leaf' has a positive tone and includes themes like might also like, sweet leaf though, sweet leaf oh and belongs to genres such as album rock, alternative metal with a tempo of around 148.462 BPM. The lyrics often reflect topics such as get got call face back"
archive-new\Black_Sabbath\Symptom_of_the_Universe.mid,Black Sabbath,Symptom of the Universe,0.4536458333333333,"['stolen tomb seventh advent unicorn', 'supersonic years electrifying enemy', 'silver womb father', 'might also like', 'find happiness together', 'loving means take', 'come step inside', 'never dies yeah', 'never dies yeah', 'never dies']","{'energy': 0.638, 'acousticness': 0.0469, 'danceability': 0.279, 'instrumentalness': 0.0572, 'liveness': 0.141, 'speechiness': 0.0449, 'loudness': -12.569, 'tempo': 178.273, 'time_signature': 4, 'valence': 0.466, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 45}",go time know world night,"Black Sabbath's song 'Symptom of the Universe' has a positive tone and includes themes like stolen tomb seventh advent unicorn, supersonic years electrifying enemy, silver womb father and belongs to genres such as album rock, alternative metal with a tempo of around 178.273 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black_Sabbath\Tomorrows_Dream.mid,Black Sabbath,Tomorrows Dream,0.17500000000000002,"['star partyou might also like2embed', 'fastest train around nine yes', 'much better without', 'dreams become reality', 'sadness fills', 'really want', 'guitar solo', 'go back', 'daybreak catch', 'may let']","{'energy': 0.75, 'acousticness': 0.00375, 'danceability': 0.486, 'instrumentalness': 0.00286, 'liveness': 0.201, 'speechiness': 0.0417, 'loudness': -8.171, 'tempo': 110.816, 'time_signature': 4, 'valence': 0.329, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 40}",love like know say wanna,"Black Sabbath's song 'Tomorrows Dream' has a positive tone and includes themes like star partyou might also like2embed, fastest train around nine yes, much better without and belongs to genres such as album rock, alternative metal with a tempo of around 110.816 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Black_Sabbath\War_Pigs.1.mid,Black Sabbath,War Pigs.1,-0.2527777777777778,"['war pigs crawling begging mercies', 'war machine keeps turning death', 'world stops turning ashes', 'black masses evil minds', 'power minds making war', 'plot destruction sorcerer', 'fun treating people', 'chess wait till', '55embed politicians hide', 'judgment day comes']","{'energy': 0.93, 'acousticness': 9.05e-05, 'danceability': 0.339, 'instrumentalness': 0.173, 'liveness': 0.855, 'speechiness': 0.0825, 'loudness': -5.793, 'tempo': 101.392, 'time_signature': 4, 'valence': 0.141, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 12}",man yeah america hey living,"Black Sabbath's song 'War Pigs.1' has a negative tone and includes themes like war pigs crawling begging mercies, war machine keeps turning death, world stops turning ashes and belongs to genres such as album rock, alternative metal with a tempo of around 101.392 BPM. The lyrics often reflect topics such as man yeah america hey living"
archive-new\Black_Sabbath\War_Pigs.mid,Black Sabbath,War Pigs,-0.2527777777777778,"['war pigs crawling begging mercies', 'war machine keeps turning death', 'world stops turning ashes', 'black masses evil minds', 'power minds making war', 'plot destruction sorcerer', 'fun treating people', 'chess wait till', '55embed politicians hide', 'judgment day comes']","{'energy': 0.623, 'acousticness': 0.222, 'danceability': 0.332, 'instrumentalness': 0.000895, 'liveness': 0.278, 'speechiness': 0.08, 'loudness': -12.363, 'tempo': 183.097, 'time_signature': 4, 'valence': 0.413, 'genre': ['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'], 'popularity': 66}",man yeah america hey living,"Black Sabbath's song 'War Pigs' has a negative tone and includes themes like war pigs crawling begging mercies, war machine keeps turning death, world stops turning ashes and belongs to genres such as album rock, alternative metal with a tempo of around 183.097 BPM. The lyrics often reflect topics such as man yeah america hey living"
archive-new\Black\Wonderful_Life.2.mid,Black,Wonderful Life.2,0.6676470588235295,"['magic everywhere look', 'sax solo', 'feels unfair', 'dreams hang', 'alone look', 'air gulls', 'wonderful life6embed', 'wonderful life', 'wonderful life', 'wonderful life']","{'energy': 0.402, 'acousticness': 0.0355, 'danceability': 0.613, 'instrumentalness': 0.0376, 'liveness': 0.0688, 'speechiness': 0.038, 'loudness': -10.191, 'tempo': 170.131, 'time_signature': 4, 'valence': 0.476, 'genre': ['britpop'], 'popularity': 12}",go time know world night,"Black's song 'Wonderful Life.2' has a positive tone and includes themes like magic everywhere look, sax solo, feels unfair and belongs to genres such as britpop with a tempo of around 170.131 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Black\Wonderful_Life.mid,Black,Wonderful Life,0.6676470588235295,"['magic everywhere look', 'sax solo', 'feels unfair', 'dreams hang', 'alone look', 'air gulls', 'wonderful life6embed', 'wonderful life', 'wonderful life', 'wonderful life']","{'energy': 0.521, 'acousticness': 0.705, 'danceability': 0.72, 'instrumentalness': 0.36, 'liveness': 0.214, 'speechiness': 0.0302, 'loudness': -12.468, 'tempo': 106.055, 'time_signature': 4, 'valence': 0.823, 'genre': [], 'popularity': 68}",go time know world night,"Black's song 'Wonderful Life' has a positive tone and includes themes like magic everywhere look, sax solo, feels unfair with a tempo of around 106.055 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Blaque\Bring_It_All_to_Me.mid,Blaque,Bring It All to Me,0.40317460317460313,"['need every day', 'night oh baby', 'diamond rings baby', 'diamond rings', 'diamond rings', 'diamond rings', 'diamond rings', 'diamond rings', 'diamond rings', 'diamond rings']","{'energy': 0.579, 'acousticness': 0.000479, 'danceability': 0.695, 'instrumentalness': 0, 'liveness': 0.0556, 'speechiness': 0.0325, 'loudness': -5.066, 'tempo': 88.957, 'time_signature': 4, 'valence': 0.726, 'genre': ['contemporary r&b', 'girl group', 'hip pop', 'r&b', 'urban contemporary'], 'popularity': 61}",love like know say wanna,"Blaque's song 'Bring It All to Me' has a positive tone and includes themes like need every day, night oh baby, diamond rings baby and belongs to genres such as contemporary r&b, girl group with a tempo of around 88.957 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Blattschuss\Kreuzberger_Nachte.mid,Blattschuss,Kreuzberger Nachte,0.0,[],"{'energy': 0.94, 'acousticness': 0.146, 'danceability': 0.666, 'instrumentalness': 0, 'liveness': 0.357, 'speechiness': 0.161, 'loudness': -2.412, 'tempo': 136.126, 'time_signature': 4, 'valence': 0.625, 'genre': ['classic schlager'], 'popularity': 7}",love like know say wanna,Blattschuss's song 'Kreuzberger Nachte' has a neutral tone and belongs to genres such as classic schlager with a tempo of around 136.126 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\Blind_Guardian\Time_What_Is_Time.mid,Blind Guardian,Time What Is Time,-0.03008658008658009,"['lets us forget time', 'fortune dreams foreverembed', 'last step time', 'take care', 'show whispering', 'lie look', 'guitar solo', 'guitar solo', 'gone forever', 'come lock']","{'energy': 0.892, 'acousticness': 0.00039, 'danceability': 0.448, 'instrumentalness': 0.71, 'liveness': 0.121, 'speechiness': 0.0673, 'loudness': -5.88, 'tempo': 92.365, 'time_signature': 4, 'valence': 0.181, 'genre': ['fantasy metal', 'german metal', 'german power metal', 'metal', 'power metal', 'speed metal', 'symphonic metal'], 'popularity': 39}",go time know world night,"Blind Guardian's song 'Time What Is Time' has a negative tone and includes themes like lets us forget time, fortune dreams foreverembed, last step time and belongs to genres such as fantasy metal, german metal with a tempo of around 92.365 BPM. The lyrics often reflect topics such as go time know world night"
archive-new\Blind_Melon\No_Rain.mid,Blind Melon,No Rain,0.013809523809523827,"['great escape escape escape escape', 'ohh ohh oh ohhh', 'ohh ohh oh ohh', 'ohh ohh oh ohh', 'ohh ohh oh ohh', 'cheeks dry today', 'cheeks dry today', 'puddles gather rain', 'might also like', 'oh oh oh']","{'energy': 0.476, 'acousticness': 0.619, 'danceability': 0.389, 'instrumentalness': 5.09e-05, 'liveness': 0.255, 'speechiness': 0.0316, 'loudness': -9.342, 'tempo': 148.117, 'time_signature': 4, 'valence': 0.566, 'genre': ['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock'], 'popularity': 77}",love like know say wanna,"Blind Melon's song 'No Rain' has a positive tone and includes themes like great escape escape escape escape, ohh ohh oh ohhh, ohh ohh oh ohh and belongs to genres such as alternative metal, alternative rock with a tempo of around 148.117 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\blink-182\Adams_Song.mid,blink-182,Adams Song,0.076,"['die alone another six months', 'hall please tell mom', 'rarely came tomorrow holds', 'rarely came sixteen', 'rarely came sixteen', 'still felt alive', 'still felt alive', 'still feel alive', 'better days days', 'better days days']","{'energy': 0.775, 'acousticness': 0.034, 'danceability': 0.52, 'instrumentalness': 0, 'liveness': 0.364, 'speechiness': 0.0348, 'loudness': -5.803, 'tempo': 136.028, 'time_signature': 4, 'valence': 0.382, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 74}",get got call face back,"blink-182's song 'Adams Song' has a positive tone and includes themes like die alone another six months, hall please tell mom, rarely came tomorrow holds and belongs to genres such as alternative metal, modern rock with a tempo of around 136.028 BPM. The lyrics often reflect topics such as get got call face back"
archive-new\blink-182\Aliens_Exist.mid,blink-182,Aliens Exist,-0.10425170068027212,"['guys twelve majestic lies9embed dark', 'wish someone would tell', 'cia would say', 'gone since yesterday', 'gone since yesterday', 'gone since yesterday', 'closet door open', 'best friend thinks', 'best friends', 'telling lies']","{'energy': 0.915, 'acousticness': 0.000954, 'danceability': 0.47, 'instrumentalness': 7.58e-06, 'liveness': 0.35, 'speechiness': 0.1, 'loudness': -6.787, 'tempo': 107.569, 'time_signature': 4, 'valence': 0.69, 'genre': ['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk'], 'popularity': 65}",go time know world night,"blink-182's song 'Aliens Exist' has a negative tone and includes themes like guys twelve majestic lies9embed dark, wish someone would tell, cia would say and belongs to genres such as alternative metal, modern rock with a tempo of around 107.569 BPM. The lyrics often reflect topics such as go time know world night"
